,Unnamed: 0.1,level_0,dex,index,Unnamed: 0,game_id,team_id,player_id,player_name,nickname,jersey_number,is_starter,starting_position_id,starting_position_name,minutes_played,id,name,full_name,birth_date,age,height_cm,weight_kgs,positions,nationality,overall_rating,potential,value_euro,wage_euro,preferred_foot,international_reputation(1-5),weak_foot(1-5),skill_moves(1-5),work_rate,body_type,release_clause_euro,club_team,club_rating,club_position,club_jersey_number,club_join_date,contract_end_year,national_team,national_rating,national_team_position,national_jersey_number,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,freekick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,composure,marking,standing_tackle,sliding_tackle,GK_diving,GK_handling,GK_kicking,GK_positioning,GK_reflexes,tags,traits,LS,ST,RS,LW,LF,CF,RF,RW,LAM,CAM,RAM,LM,LCM,CM,RCM,RM,LWB,LDM,CDM,RDM,RWB,LB,LCB,CB,RCB,RB,statistic_minutes_played,statistic_contribution_value,statistic_rating_contribution_value
230,1804,0,0,11.0,11.0,3788745.0,768.0,7843.0,Mason Mount,,19.0,True,19.0,Center Attacking Midfield,94.0,233064.0,M. Mount,Mason Mount,1999-01-10,20.0,152.4,64.0,"CAM,CM",England,74.0,86.0,10000000.0,34000.0,Right,1.0,4.0,3.0,High/ Medium,Lean,,Derby County,71.0,LCM,8.0,,"Jun 30, 2019",,,,,69.0,67.0,59.0,74.0,61.0,75.0,75.0,76.0,71.0,79.0,77.0,68.0,78.0,70.0,75.0,70.0,46.0,74.0,46.0,68.0,38.0,45.0,63.0,78.0,60.0,70.0,44.0,44.0,30.0,11.0,12.0,13.0,8.0,12.0,,"Long Shot Taker (CPU AI Only),Playmaker (CPU AI Only),Technical Dribbler (CPU AI Only),Takes Finesse Free Kicks",67+2,67+2,67+2,72+2,71+2,71+2,71+2,72+2,73+2,73+2,73+2,72+2,70+2,70+2,70+2,72+2,60+2,58+2,58+2,58+2,60+2,57+2,48+2,48+2,48+2,57+2,394.0,72.77170598850678,16.622978525293426
231,1957,0,0,20.0,20.0,3788752.0,916.0,11268.0,Attila Fiola,,5.0,True,8.0,Left Wing Back,88.0,201707.0,A. Fiola,Attila Fiola,1990-02-17,29.0,182.88,69.9,"RB,CB,LB",Hungary,70.0,70.0,,,Right,1.0,3.0,2.0,Medium/ High,Normal,,Hungary,73.0,RB,5.0,,,,,,,71.0,24.0,68.0,65.0,33.0,57.0,45.0,30.0,64.0,61.0,75.0,69.0,73.0,64.0,65.0,42.0,72.0,79.0,61.0,43.0,79.0,66.0,58.0,49.0,53.0,54.0,64.0,72.0,75.0,9.0,13.0,7.0,9.0,6.0,,Dives Into Tackles (CPU AI Only),52+2,52+2,52+2,58+2,55+2,55+2,55+2,58+2,57+2,57+2,57+2,61+2,60+2,60+2,60+2,61+2,68+2,66+2,66+2,66+2,68+2,69+2,68+2,68+2,68+2,69+2,187.0,34.37661901803622,16.54489685360032
232,1768,0,0,15.0,15.0,3788743.0,796.0,5170.0,Mário Figueira Fernandes,Mário Fernandes,2.0,True,2.0,Right Back,95.0,193525.0,Mário Fernandes,Mário Figueira Fernandes,1990-09-19,28.0,187.96,79.8,"RWB,RM",Russia,82.0,82.0,18500000.0,1000.0,Right,2.0,3.0,3.0,High/ High,Lean,40700000.0,PFC CSKA Moscow,73.0,RM,2.0,2012-07-01,2022,Russia,77.0,RB,6.0,74.0,56.0,72.0,82.0,52.0,80.0,66.0,39.0,71.0,79.0,79.0,85.0,79.0,80.0,61.0,71.0,84.0,87.0,75.0,58.0,77.0,78.0,76.0,73.0,53.0,76.0,83.0,82.0,84.0,12.0,13.0,14.0,13.0,12.0,#Engine,Team Player,72+2,72+2,72+2,75+2,75+2,75+2,75+2,75+2,75+2,75+2,75+2,77+2,76+2,76+2,76+2,77+2,80+2,79+2,79+2,79+2,80+2,80+2,79+2,79+2,79+2,80+2,120.0,22.01214145287396,16.509106089655468
233,1568,0,0,23.0,23.0,3754059.0,27.0,8400.0,Serge Gnabry,,31.0,False,0.0,Substitute,18.0,206113.0,S. Gnabry,Serge Gnabry,1995-07-14,23.0,175.26,74.8,"LM,RM,CAM,LW",Germany,83.0,87.0,34000000.0,85000.0,Right,2.0,4.0,4.0,High/ Medium,Normal,58700000.0,FC Bayern München,85.0,RM,22.0,2017-07-01,2020,Germany,85.0,ST,6.0,74.0,81.0,46.0,79.0,83.0,87.0,64.0,62.0,68.0,83.0,92.0,90.0,86.0,81.0,88.0,85.0,64.0,68.0,68.0,81.0,63.0,38.0,80.0,74.0,68.0,74.0,45.0,48.0,45.0,14.0,10.0,10.0,9.0,7.0,"#Speedster,#Dribbler,#Acrobat","Injury Prone,Flair,Speed Dribbler (CPU AI Only),Technical Dribbler (CPU AI Only)",78+2,78+2,78+2,82+2,81+2,81+2,81+2,82+2,81+2,81+2,81+2,80+2,74+2,74+2,74+2,80+2,65+2,62+2,62+2,62+2,65+2,62+2,54+2,54+2,54+2,62+2,169.0,30.91345964202975,16.462789158477385
234,1791,0,0,15.0,15.0,3788744.0,773.0,5537.0,Fabian Lukas Schär,Fabian Schär,22.0,True,4.0,Center Back,97.0,210047.0,F. Schär,Fabian Schär,1991-12-20,27.0,187.96,83.9,CB,Switzerland,75.0,78.0,7000000.0,38000.0,Right,2.0,4.0,2.0,High/ Medium,Normal,13800000.0,Newcastle United,76.0,RCB,5.0,2018-07-26,2021,Switzerland,77.0,SUB,22.0,65.0,60.0,79.0,73.0,53.0,64.0,65.0,66.0,74.0,69.0,60.0,50.0,64.0,75.0,61.0,76.0,88.0,69.0,77.0,65.0,72.0,76.0,66.0,68.0,78.0,70.0,73.0,74.0,73.0,8.0,9.0,11.0,10.0,15.0,,,67+2,67+2,67+2,65+2,66+2,66+2,66+2,65+2,67+2,67+2,67+2,66+2,70+2,70+2,70+2,66+2,69+2,73+2,73+2,73+2,69+2,70+2,74+2,74+2,74+2,70+2,181.0,32.784049133392585,16.301460895057087
235,1888,0,0,25.0,25.0,3788748.0,912.0,16469.0,Tomáš Holeš,,9.0,False,0.0,Substitute,28.0,199321.0,T. Holý,Tomáš Holý,1991-12-10,27.0,205.74,102.1,GK,Czech Republic,65.0,69.0,500000.0,2000.0,Right,1.0,3.0,1.0,Medium/ Medium,Normal,913000.0,Gillingham,64.0,GK,1.0,2017-01-20,2019,,,,,13.0,18.0,18.0,18.0,20.0,16.0,20.0,14.0,29.0,19.0,34.0,33.0,35.0,55.0,41.0,26.0,48.0,19.0,60.0,16.0,21.0,15.0,9.0,30.0,23.0,43.0,16.0,25.0,25.0,69.0,59.0,58.0,64.0,69.0,,"Rushes Out Of Goal,Cautious With Crosses",,,,,,,,,,,,,,,,,,,,,,,,,,,242.0,43.328175735267166,16.113784364355556
236,1915,0,0,0.0,0.0,3788750.0,790.0,3702.0,Victor Nilsson Lindelöf,Victor Lindelöf,3.0,True,3.0,Right Center Back,97.0,221660.0,V. Lindelöf,Victor Nilsson Lindelöf,1994-07-17,24.0,187.96,79.8,CB,Sweden,81.0,87.0,21000000.0,105000.0,Right,2.0,4.0,3.0,Medium/ Medium,Lean,44100000.0,Manchester United,82.0,RCB,2.0,2017-07-01,2021,Sweden,76.0,SUB,3.0,64.0,42.0,77.0,79.0,41.0,70.0,64.0,64.0,78.0,76.0,74.0,76.0,71.0,80.0,63.0,68.0,78.0,77.0,78.0,57.0,80.0,81.0,53.0,69.0,55.0,81.0,80.0,82.0,80.0,12.0,16.0,8.0,7.0,9.0,,"Injury Free,Long Passer (CPU AI Only)",64+2,64+2,64+2,67+2,67+2,67+2,67+2,67+2,69+2,69+2,69+2,70+2,73+2,73+2,73+2,70+2,76+2,78+2,78+2,78+2,76+2,77+2,79+2,79+2,79+2,77+2,324.0,57.16911234278429,15.880308984106748
237,1750,0,0,20.0,20.0,3788742.0,1835.0,12807.0,Rasmus Schüller,,11.0,False,0.0,Substitute,19.0,213763.0,R. Schüller,Rasmus Schüller,1991-06-18,27.0,152.4,67.1,"CDM,CM,LM",Finland,71.0,73.0,2300000.0,5000.0,Left,1.0,3.0,3.0,Medium/ High,Lean,3700000.0,Minnesota United FC,71.0,LDM,20.0,2017-01-24,2019,Finland,70.0,SUB,11.0,47.0,52.0,59.0,68.0,34.0,63.0,42.0,32.0,70.0,68.0,58.0,60.0,69.0,68.0,65.0,60.0,61.0,73.0,62.0,59.0,77.0,70.0,46.0,69.0,46.0,69.0,70.0,72.0,69.0,14.0,15.0,8.0,14.0,14.0,,,58+2,58+2,58+2,60+2,60+2,60+2,60+2,60+2,63+2,63+2,63+2,61+2,66+2,66+2,66+2,61+2,65+2,69+2,69+2,69+2,65+2,66+2,68+2,68+2,68+2,66+2,91.0,16.026669278825068,15.850552034002815
238,1730,0,0,3.0,3.0,3788742.0,776.0,3959.0,Andreas Christensen,,6.0,True,5.0,Left Center Back,96.0,199792.0,A. Christiansen,Anders Christiansen,1990-06-08,28.0,175.26,74.8,CM,Denmark,73.0,73.0,4000000.0,7000.0,Right,1.0,3.0,3.0,High/ High,Lean,5200000.0,Malmö FF,70.0,RCM,14.0,2018-07-15,2022,,,,,64.0,64.0,56.0,72.0,66.0,71.0,69.0,65.0,74.0,72.0,75.0,73.0,84.0,69.0,83.0,72.0,77.0,81.0,62.0,68.0,77.0,65.0,71.0,74.0,68.0,71.0,64.0,63.0,73.0,16.0,6.0,8.0,6.0,9.0,,"Dives Into Tackles (CPU AI Only),Finesse Shot,Flair,Playmaker (CPU AI Only)",67+2,67+2,67+2,70+2,70+2,70+2,70+2,70+2,71+2,71+2,71+2,71+2,71+2,71+2,71+2,71+2,69+2,69+2,69+2,69+2,69+2,69+2,66+2,66+2,66+2,69+2,451.0,79.36541043219556,15.83788678247805
239,1818,0,0,8.0,8.0,3788746.0,941.0,7890.0,Owen Wijndal,,5.0,False,0.0,Substitute,32.0,236572.0,O. Wijndal,Owen Wijndal,1999-11-28,19.0,175.26,64.9,LB,Netherlands,66.0,80.0,1200000.0,2000.0,Left,1.0,2.0,3.0,Medium/ Medium,Lean,2500000.0,AZ Alkmaar,72.0,SUB,15.0,2016-07-01,2023,,,,,59.0,36.0,53.0,64.0,28.0,69.0,41.0,38.0,52.0,68.0,85.0,83.0,84.0,64.0,71.0,45.0,74.0,66.0,53.0,33.0,62.0,55.0,52.0,52.0,42.0,63.0,68.0,65.0,60.0,8.0,12.0,6.0,9.0,13.0,,,54+2,54+2,54+2,62+2,59+2,59+2,59+2,62+2,60+2,60+2,60+2,63+2,58+2,58+2,58+2,63+2,64+2,61+2,61+2,61+2,64+2,64+2,61+2,61+2,61+2,64+2,31.0,5.450160139514491,15.823045566332393
240,1873,0,0,8.0,8.0,3788748.0,942.0,9974.0,John McGinn,,7.0,True,13.0,Right Center Midfield,95.0,210881.0,J. McGinn,John McGinn,1994-10-18,24.0,152.4,68.0,CM,Scotland,74.0,79.0,7500000.0,16000.0,Left,1.0,4.0,3.0,High/ High,Normal,14800000.0,Aston Villa,73.0,RCM,7.0,2018-08-08,2022,,,,,63.0,60.0,59.0,73.0,71.0,75.0,60.0,61.0,76.0,73.0,75.0,73.0,78.0,68.0,81.0,72.0,75.0,85.0,77.0,73.0,75.0,68.0,61.0,75.0,55.0,64.0,66.0,72.0,67.0,9.0,13.0,12.0,10.0,12.0,,"Long Passer (CPU AI Only),Long Shot Taker (CPU AI Only),Playmaker (CPU AI Only)",67+2,67+2,67+2,70+2,69+2,69+2,69+2,70+2,71+2,71+2,71+2,71+2,72+2,72+2,72+2,71+2,70+2,72+2,72+2,72+2,70+2,70+2,69+2,69+2,69+2,70+2,187.0,32.87647738901802,15.82290355621188
241,1880,0,0,17.0,17.0,3788748.0,912.0,4870.0,Tomáš Souček,,15.0,True,11.0,Left Defensive Midfield,95.0,236792.0,T. Souček,Tomáš Souček,1995-02-27,24.0,193.04,86.2,CDM,Czech Republic,76.0,84.0,10000000.0,1000.0,Right,1.0,3.0,3.0,High/ High,Lean,24000000.0,SK Slavia Praha,72.0,LDM,22.0,2014-07-01,2020,Czech Republic,75.0,RDM,15.0,52.0,54.0,74.0,75.0,51.0,63.0,49.0,38.0,70.0,70.0,64.0,66.0,46.0,75.0,57.0,72.0,70.0,85.0,77.0,62.0,70.0,79.0,61.0,68.0,45.0,69.0,76.0,76.0,76.0,11.0,13.0,5.0,6.0,8.0,,Leadership,66+2,66+2,66+2,63+2,66+2,66+2,66+2,63+2,66+2,66+2,66+2,66+2,70+2,70+2,70+2,66+2,72+2,74+2,74+2,74+2,72+2,72+2,75+2,75+2,75+2,72+2,385.0,67.38860978366912,15.753181507870703
242,1810,0,0,22.0,22.0,3788745.0,785.0,5474.0,Ivan Perišić,,4.0,True,21.0,Left Wing,94.0,181458.0,I. Perišić,Ivan Perišić,1989-02-02,30.0,185.42,79.8,LM,Croatia,85.0,85.0,37500000.0,110000.0,Right,3.0,5.0,4.0,Medium/ Medium,Lean,63800000.0,Inter,82.0,LM,44.0,2015-09-01,2022,,,,,83.0,79.0,80.0,81.0,81.0,84.0,73.0,75.0,77.0,85.0,84.0,88.0,78.0,81.0,74.0,84.0,84.0,89.0,78.0,79.0,65.0,69.0,85.0,79.0,76.0,80.0,64.0,52.0,54.0,6.0,7.0,10.0,9.0,6.0,,"Flair,Speed Dribbler (CPU AI Only)",82+3,82+3,82+3,82+3,82+3,82+3,82+3,82+3,81+3,81+3,81+3,83+3,79+3,79+3,79+3,83+3,75+3,72+3,72+3,72+3,75+3,72+3,68+3,68+3,68+3,72+3,176.0,30.70815733738126,15.703035002069962
243,1840,0,0,5.0,5.0,3788747.0,915.0,8506.0,Konrad Laimer,,24.0,True,13.0,Right Center Midfield,94.0,225375.0,K. Laimer,Konrad Laimer,1997-05-27,21.0,154.94,72.1,"CM,RB",Austria,76.0,83.0,11000000.0,32000.0,Right,1.0,3.0,3.0,Medium/ Medium,Normal,20900000.0,RB Leipzig,79.0,SUB,27.0,2017-07-01,2021,,,,,71.0,63.0,65.0,78.0,59.0,76.0,69.0,47.0,71.0,77.0,75.0,79.0,75.0,77.0,74.0,69.0,69.0,84.0,68.0,65.0,75.0,73.0,69.0,72.0,54.0,74.0,69.0,76.0,76.0,9.0,12.0,12.0,13.0,12.0,,,70+2,70+2,70+2,73+2,72+2,72+2,72+2,73+2,73+2,73+2,73+2,74+2,74+2,74+2,74+2,74+2,75+2,74+2,74+2,74+2,75+2,75+2,72+2,72+2,72+2,75+2,256.0,44.34559502394773,15.590248250606624
244,1747,0,0,17.0,17.0,3788742.0,1835.0,9476.0,Teemu Pukki,,10.0,True,24.0,Left Center Forward,77.0,190362.0,T. Pukki,Teemu Pukki,1990-03-29,28.0,154.94,79.8,"ST,CF",Finland,75.0,75.0,7000000.0,31000.0,Right,1.0,3.0,3.0,High/ Medium,Normal,13300000.0,Norwich City,72.0,ST,22.0,2018-07-01,2021,Finland,70.0,ST,10.0,45.0,78.0,60.0,70.0,63.0,71.0,53.0,40.0,35.0,74.0,81.0,79.0,82.0,74.0,72.0,73.0,75.0,79.0,67.0,64.0,56.0,27.0,82.0,70.0,64.0,70.0,30.0,26.0,16.0,13.0,8.0,8.0,9.0,7.0,,"Beat Offside Trap,Finesse Shot",73+2,73+2,73+2,72+2,74+2,74+2,74+2,72+2,72+2,72+2,72+2,69+2,63+2,63+2,63+2,69+2,52+2,49+2,49+2,49+2,52+2,49+2,44+2,44+2,44+2,49+2,157.0,27.096919596149206,15.533266010531392
245,2051,0,0,10.0,10.0,3794689.0,776.0,8247.0,Joachim Andersen,,2.0,False,0.0,Substitute,20.0,224221.0,J. Andersen,Joachim Andersen,1996-05-31,22.0,190.5,89.8,CB,Denmark,76.0,84.0,10000000.0,26000.0,Right,1.0,3.0,2.0,Medium/ High,Normal,19000000.0,Sampdoria,76.0,RCB,3.0,2017-08-29,2021,,,,,36.0,40.0,75.0,65.0,33.0,46.0,40.0,36.0,66.0,62.0,64.0,61.0,50.0,71.0,55.0,48.0,77.0,58.0,83.0,38.0,70.0,75.0,28.0,48.0,44.0,68.0,77.0,78.0,74.0,13.0,7.0,9.0,15.0,14.0,,Long Passer (CPU AI Only),53+2,53+2,53+2,50+2,51+2,51+2,51+2,50+2,53+2,53+2,53+2,53+2,58+2,58+2,58+2,53+2,64+2,69+2,69+2,69+2,64+2,67+2,74+2,74+2,74+2,67+2,72.0,12.400971820482374,15.501214775602968
246,405,0,0,4.0,4.0,18241.0,220.0,5207.0,Cristiano Ronaldo dos Santos Aveiro,Cristiano Ronaldo,7.0,True,21.0,Left Wing,130.0,20801.0,Cristiano Ronaldo,Cristiano Ronaldo dos Santos Aveiro,1985-02-05,34.0,187.96,83.0,"ST,LW",Portugal,94.0,94.0,77000000.0,405000.0,Right,5.0,4.0,5.0,High/ Low,C. Ronaldo,127100000.0,Juventus,85.0,LW,7.0,2018-07-10,2022,Portugal,82.0,ST,7.0,84.0,94.0,89.0,81.0,87.0,88.0,81.0,76.0,77.0,94.0,89.0,91.0,87.0,96.0,70.0,95.0,95.0,88.0,79.0,93.0,63.0,29.0,95.0,82.0,85.0,95.0,28.0,31.0,23.0,7.0,11.0,15.0,14.0,11.0,"#Speedster,#Dribbler,#Distance Shooter,#Acrobat,#Clinical Finisher,#Complete Forward","Power Free-Kick,Diver,Flair,Long Shot Taker (CPU AI Only),Speed Dribbler (CPU AI Only),Through Ball",91+3,91+3,91+3,89+3,90+3,90+3,90+3,89+3,88+3,88+3,88+3,88+3,81+3,81+3,81+3,88+3,65+3,61+3,61+3,61+3,65+3,61+3,53+3,53+3,53+3,61+3,293.0,50.068727889931104,15.379472730695563
247,1940,0,0,23.0,23.0,3788751.0,770.0,8215.0,Kevin Volland,,9.0,False,0.0,Substitute,12.0,200610.0,K. Volland,Kevin Volland,1992-07-30,26.0,152.4,84.8,"ST,RW,LW",Germany,81.0,83.0,22000000.0,76000.0,Left,2.0,4.0,3.0,High/ High,Stocky,39100000.0,Bayer 04 Leverkusen,80.0,ST,31.0,2016-07-01,2021,,,,,78.0,81.0,67.0,81.0,77.0,79.0,79.0,76.0,67.0,81.0,78.0,77.0,73.0,82.0,84.0,85.0,78.0,88.0,82.0,81.0,78.0,45.0,81.0,81.0,72.0,80.0,22.0,50.0,33.0,8.0,7.0,9.0,7.0,12.0,#Engine,Speed Dribbler (CPU AI Only),79+2,79+2,79+2,79+2,80+2,80+2,80+2,79+2,79+2,79+2,79+2,79+2,76+2,76+2,76+2,79+2,64+2,63+2,63+2,63+2,64+2,61+2,56+2,56+2,56+2,61+2,12.0,2.0449894457438846,15.337420843079135
248,1927,0,0,15.0,15.0,3788750.0,790.0,26875.0,Marcus Andreas Danielsson,Marcus Danielson,24.0,True,5.0,Left Center Back,97.0,208440.0,M. Danielson,Marcus Danielsson,1989-04-08,29.0,193.04,81.2,CB,Sweden,70.0,71.0,1600000.0,4000.0,Right,1.0,2.0,2.0,Medium/ High,Lean,2100000.0,Djurgårdens IF,66.0,RCB,3.0,2018-02-12,2020,,,,,32.0,23.0,70.0,55.0,25.0,35.0,26.0,19.0,58.0,56.0,54.0,60.0,46.0,61.0,48.0,34.0,33.0,51.0,83.0,27.0,75.0,68.0,28.0,44.0,36.0,70.0,73.0,72.0,70.0,15.0,16.0,12.0,9.0,15.0,,,44+2,44+2,44+2,42+2,43+2,43+2,43+2,42+2,45+2,45+2,45+2,45+2,51+2,51+2,51+2,45+2,57+2,63+2,63+2,63+2,57+2,61+2,69+2,69+2,69+2,61+2,292.0,48.67600200856815,15.00287733140799
249,1765,0,0,10.0,10.0,3788743.0,782.0,6331.0,Leander Dendoncker,,19.0,True,9.0,Right Defensive Midfield,95.0,212501.0,L. Dendoncker,Leander Dendoncker,1995-04-15,23.0,187.96,88.0,"CDM,CB,CM",Belgium,79.0,85.0,14500000.0,20000.0,Right,2.0,4.0,2.0,High/ High,Normal,,Wolverhampton Wanderers,76.0,RCM,32.0,,"Jun 30, 2019",Belgium,85.0,SUB,20.0,75.0,66.0,78.0,79.0,71.0,69.0,72.0,71.0,78.0,74.0,61.0,68.0,59.0,73.0,58.0,86.0,67.0,89.0,87.0,76.0,74.0,78.0,71.0,76.0,44.0,75.0,76.0,78.0,76.0,14.0,8.0,14.0,14.0,6.0,"#Engine,#Strength","Power Free-Kick,Injury Free,Long Passer (CPU AI Only),Long Shot Taker (CPU AI Only)",73+2,73+2,73+2,71+2,72+2,72+2,72+2,71+2,72+2,72+2,72+2,72+2,76+2,76+2,76+2,72+2,76+2,77+2,77+2,77+2,76+2,76+2,77+2,77+2,77+2,76+2,154.0,25.663887772060413,14.998375970684656
250,1949,0,0,11.0,11.0,3788752.0,780.0,9929.0,Diogo José Teixeira da Silva,Diogo Jota,21.0,True,21.0,Left Wing,81.0,224458.0,Diogo Jota,Diogo José Teixeira da Silva,1996-12-04,22.0,152.4,73.0,"LW,ST",Portugal,78.0,86.0,15500000.0,56000.0,Right,2.0,5.0,4.0,High/ High,Normal,32600000.0,Wolverhampton Wanderers,76.0,LS,18.0,2018-07-01,2021,,,,,65.0,74.0,52.0,72.0,71.0,81.0,76.0,58.0,65.0,83.0,88.0,79.0,87.0,80.0,87.0,81.0,66.0,82.0,76.0,71.0,80.0,54.0,81.0,72.0,61.0,83.0,49.0,54.0,39.0,7.0,12.0,15.0,9.0,11.0,#Acrobat,"Injury Free,Beat Offside Trap,Speed Dribbler (CPU AI Only)",75+2,75+2,75+2,77+2,78+2,78+2,78+2,77+2,77+2,77+2,77+2,77+2,73+2,73+2,73+2,77+2,66+2,65+2,65+2,65+2,66+2,63+2,59+2,59+2,59+2,63+2,252.0,41.70661871837859,14.895220970849497
251,429,0,0,18.0,18.0,18243.0,212.0,5633.0,Yannick Ferreira Carrasco,Yannick Carrasco,21.0,False,0.0,Substitute,81.0,208418.0,Y. Carrasco,Yannick Ferreira Carrasco,1993-09-04,25.0,154.94,73.0,LM,Belgium,83.0,86.0,33000000.0,20000.0,Right,3.0,4.0,4.0,High/ Medium,Lean,73400000.0,Belgium,85.0,LM,11.0,,,Dalian YiFang FC,64.0,LM,10.0,78.0,79.0,53.0,77.0,68.0,88.0,81.0,78.0,71.0,87.0,89.0,87.0,88.0,83.0,71.0,84.0,68.0,74.0,59.0,75.0,61.0,18.0,81.0,71.0,74.0,75.0,58.0,39.0,26.0,9.0,11.0,9.0,10.0,10.0,#Acrobat,"Long Shot Taker (CPU AI Only),Speed Dribbler (CPU AI Only)",78+3,78+3,78+3,82+3,81+3,81+3,81+3,82+3,80+3,80+3,80+3,81+3,73+3,73+3,73+3,81+3,62+3,58+3,58+3,58+3,62+3,58+3,50+3,50+3,50+3,58+3,139.0,22.90701977509792,14.831883307617357
252,1783,0,0,5.0,5.0,3788744.0,907.0,4774.0,Connor Roberts,,14.0,True,2.0,Right Back,97.0,225147.0,C. Roberts,Connor Roberts,1995-09-23,23.0,175.26,71.2,"RB,RW,LB",Wales,69.0,77.0,1300000.0,10000.0,Right,1.0,4.0,3.0,High/ Medium,Normal,2800000.0,Swansea City,71.0,LB,23.0,2014-04-15,2022,Wales,75.0,SUB,14.0,68.0,35.0,52.0,69.0,20.0,66.0,38.0,18.0,55.0,63.0,72.0,67.0,71.0,64.0,70.0,43.0,61.0,78.0,60.0,27.0,58.0,69.0,55.0,52.0,41.0,50.0,68.0,71.0,67.0,6.0,12.0,8.0,12.0,13.0,,,52+2,52+2,52+2,60+2,57+2,57+2,57+2,60+2,58+2,58+2,58+2,62+2,60+2,60+2,60+2,62+2,68+2,65+2,65+2,65+2,68+2,68+2,64+2,64+2,64+2,68+2,233.0,38.293573504521206,14.791509078999606
253,1892,0,0,29.0,29.0,3788748.0,912.0,23454.0,Petr Ševčík,,13.0,False,0.0,Substitute,8.0,247030.0,P. Ševčík,Petr Ševčík,1994-05-04,24.0,172.72,66.2,"CM,CAM",Czech Republic,71.0,77.0,3200000.0,1000.0,Right,1.0,5.0,3.0,High/ Medium,Lean,7700000.0,SK Slavia Praha,72.0,RES,23.0,2019-01-01,2022,,,,,65.0,67.0,57.0,69.0,62.0,77.0,64.0,60.0,65.0,77.0,79.0,79.0,80.0,68.0,78.0,75.0,67.0,79.0,61.0,74.0,70.0,59.0,65.0,70.0,59.0,66.0,50.0,63.0,67.0,12.0,9.0,9.0,11.0,13.0,,"Flair,Playmaker (CPU AI Only),Technical Dribbler (CPU AI Only)",69+2,69+2,69+2,72+2,71+2,71+2,71+2,72+2,71+2,71+2,71+2,72+2,69+2,69+2,69+2,72+2,68+2,65+2,65+2,65+2,68+2,66+2,62+2,62+2,62+2,66+2,223.0,36.57997674561204,14.763219314372574
254,1707,0,0,8.0,8.0,3788741.0,914.0,7156.0,Federico Chiesa,,14.0,False,0.0,Substitute,13.0,233085.0,F. Costa,Federico Costa,1988-10-08,30.0,187.96,88.9,GK,Argentina,60.0,61.0,160000.0,2000.0,Right,1.0,2.0,1.0,Medium/ Medium,Normal,244000.0,Patronato,68.0,SUB,21.0,2016-01-15,2019,,,,,9.0,9.0,15.0,24.0,6.0,10.0,13.0,9.0,25.0,16.0,26.0,32.0,45.0,59.0,29.0,24.0,52.0,22.0,55.0,10.0,18.0,10.0,6.0,30.0,12.0,42.0,20.0,9.0,15.0,62.0,57.0,55.0,56.0,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371.0,60.832966113359205,14.757323315909241
255,1787,0,0,11.0,11.0,3788744.0,907.0,11252.0,Daniel James,,20.0,True,16.0,Left Midfield,76.0,170095.0,D. Jones,Daniel Jones,1986-12-23,32.0,187.96,88.9,LB,England,63.0,63.0,240000.0,4000.0,Left,1.0,2.0,2.0,High/ Medium,Normal,420000.0,Notts County,63.0,SUB,23.0,2017-07-03,2020,,,,,65.0,42.0,51.0,60.0,46.0,59.0,66.0,67.0,58.0,58.0,70.0,82.0,68.0,58.0,70.0,56.0,78.0,85.0,73.0,45.0,61.0,56.0,57.0,61.0,48.0,60.0,52.0,57.0,60.0,4.0,3.0,17.0,5.0,8.0,,"Early Crosser,Speed Dribbler (CPU AI Only),Set Play Specialist,Takes Finesse Free Kicks",56+2,56+2,56+2,59+2,57+2,57+2,57+2,59+2,58+2,58+2,58+2,61+2,59+2,59+2,59+2,61+2,63+2,59+2,59+2,59+2,63+2,62+2,59+2,59+2,59+2,62+2,249.0,40.6675847156042,14.699127005640072
256,1574,0,0,18.0,18.0,3754081.0,39.0,3318.0,Marcus Rashford,,10.0,True,23.0,Center Forward,75.0,231677.0,M. Rashford,Marcus Rashford,1997-10-31,21.0,185.42,69.9,"ST,LW,RW",England,83.0,90.0,37500000.0,130000.0,Right,2.0,4.0,5.0,High/ High,Lean,78800000.0,Manchester United,82.0,ST,10.0,2014-07-01,2020,England,82.0,LW,11.0,74.0,79.0,73.0,76.0,72.0,84.0,81.0,80.0,65.0,84.0,90.0,93.0,88.0,82.0,77.0,87.0,68.0,86.0,76.0,79.0,73.0,42.0,84.0,76.0,74.0,76.0,37.0,40.0,33.0,11.0,6.0,15.0,7.0,14.0,"#Speedster,#Engine,#Acrobat","Power Free-Kick,Beat Offside Trap,Selfish,Flair,Long Shot Taker (CPU AI Only),Speed Dribbler (CPU AI Only),Technical Dribbler (CPU AI Only)",81+2,81+2,81+2,82+2,82+2,82+2,82+2,82+2,80+2,80+2,80+2,81+2,74+2,74+2,74+2,81+2,65+2,61+2,61+2,61+2,65+2,62+2,55+2,55+2,55+2,62+2,74.0,12.07899674620052,14.690671718351984
