,index,Unnamed: 0,player_id,nickname,firstname,lastname,birth_date,player_name,team_id,jersey_number,minutes_played,is_starter,game_id
1679,13,13,343116,M. Poaty,Morgan,Poaty,1997-07-15,Morgan Poaty,3787,0,59,True,2500800
1680,13,13,374118,Q. Boisgard,Quentin,Boisgard,1997-03-17,Quentin Boisgard,3780,0,19,False,2500801
1681,27,27,28073,S. Ngom,Santy,Ngom,1993-03-07,Santy Ngom,3770,0,4,False,2500801
1682,9,9,237267,M. Gajić,Milan,Gajić,1996-01-28,Milan Gajić,3772,0,96,True,2500803
1683,27,27,25637,R. Danzé,Romain,Danzé,1986-07-03,Romain Danzé,3774,0,39,False,2500803
1684,12,12,26085,F. Pogba,Florentin,Pogba,1990-08-19,Florentin Pogba,3782,0,44,False,2500804
1685,14,14,25467,V. Nogueira,Vincent,Nogueira,1988-01-16,Vincent Nogueira,3779,0,63,True,2500805
1686,13,13,26378,S. Baradji,Sekou,Baradji,1984-04-24,Sekou Baradji,3789,0,10,False,2500806
1687,12,12,342194,O. Verdon,Olivier,Verdon,1995-10-05,Olivier Verdon,3772,0,14,False,2500807
1688,13,13,26547,B. Ketkeophomphone,Billy,Ketkeophomphone,1990-03-24,Billy Ketkeophomphone,3799,0,13,False,2500810
1689,11,11,477744,N. Cozza,Nicolas Louis Marcel,Cozza,1999-01-08,Nicolas Louis Marcel Cozza,3787,0,21,False,2500812
1690,26,26,449985,A. Gouiri,Amine,Gouiri,2000-02-16,Amine Gouiri,3766,0,21,False,2500812
1691,26,26,25399,M. Zeffane,Mehdi,Zeffane,1992-05-19,Mehdi Zeffane,3774,0,12,False,2500814
1692,27,27,25406,Y. Gourcuff,Yoann ,Gourcuff,1986-07-11,Yoann  Gourcuff,3774,0,8,False,2500814
1693,24,24,25710,A. Soumaoro,Bakary Adama,Soumaoro,1992-06-18,Bakary Adama Soumaoro,3776,0,96,True,2500821
1694,19,19,233855,S. Coulibaly,Séga,Coulibaly,1996-06-09,Séga Coulibaly,3774,0,95,True,2500827
1695,24,24,302908,A. Ribelin,Anthony,Ribelin,1996-04-08,Anthony Ribelin,3774,0,95,True,2500827
1696,13,13,351851,Vagner,Vagner José,Dias Gonçalves,1996-01-10,Vagner José Dias Gonçalves,3782,0,23,False,2500828
1697,26,26,404227,E. Taha,Ervin,Taha,1999-03-14,Ervin Taha,3772,0,12,False,2500828
1698,27,27,482491,Z. Youssouf,Zaydou,Youssouf,1999-07-11,Zaydou Youssouf,3772,0,6,False,2500828
1699,18,18,331923,K. N'Doram,Kevin,N'Doram,1996-01-22,Kevin N'Doram,19830,0,92,True,2500832
1700,20,20,15062,K. Trapp,Kevin,Trapp,1990-07-08,Kevin Trapp,3767,0,93,True,2500833
1701,12,12,26068,L. Puyo,Loïc,Puyo,1988-12-19,Loïc Puyo,3799,0,28,False,2500839
1702,11,11,26676,A. Oukidja,Alexandre,Oukidja,1988-07-19,Alexandre Oukidja,3779,0,28,False,2500844
1703,5,5,499295,T. Carrique,Thomas,Carrique,1999-02-26,Thomas Carrique,3772,0,92,True,2500848
1704,0,0,25919,J. Palmieri,Julian,Palmieri,1987-12-17,Julian Palmieri,3777,0,66,True,2500851
1705,5,5,366563,V. Selimovic,Vahid,Selimovic,1997-04-03,Vahid Selimovic,3777,0,93,True,2500859
1706,9,9,229078,J. Prior,Jérôme,Prior,1995-08-08,Jérôme Prior,3772,0,93,True,2500861
1707,10,10,26945,M. Poundjé,Maxime,Poundjé,1992-08-16,Maxime Poundjé,3772,0,93,True,2500861
1708,11,11,26216,J. Moulin,Jessy,Moulin,1986-01-13,Jessy Moulin,3782,0,34,False,2500863
1709,10,10,26046,L. Bonnefoi,Landry,Bonnefoi,1983-09-20,Landry Bonnefoi,3779,0,94,True,2500864
1710,25,25,132972,G. Gope-Fenepej,George,Gope-Fenepej,1988-10-23,George Gope-Fenepej,3789,0,25,False,2500865
1711,13,13,49921,V. Rüfli,Vincent,Rüfli,1988-01-22,Vincent Rüfli,3804,0,6,False,2500867
1712,24,24,397030,S. Nsoki,Stanley,Nsoki,1999-04-09,Stanley Nsoki,3767,0,27,False,2500874
1713,11,11,26131,B. Samba,Brice,Samba,1994-04-25,Brice Samba,3783,0,49,False,2500876
1714,25,25,25503,G. Mandjeck,Georges Constant,Mandjeck,1988-12-09,Georges Constant Mandjeck,3777,0,47,False,2500877
1715,26,26,37796,D. Miličević,Danijel,Miličević,1986-01-05,Danijel Miličević,3777,0,38,False,2500877
1716,7,7,26869,L. Butelle,Ludovic,Butelle,1983-04-03,Ludovic Butelle,3799,0,96,True,2500878
1717,4,4,26970,J. Bouet,Jean-Christophe,Bouet,1983-07-21,Jean-Christophe Bouet,3789,0,94,True,2500881
1718,26,26,228983,W. Cyprien,Wylan,Cyprien,1995-01-28,Wylan Cyprien,3775,0,11,False,2500881
1719,13,13,25988,H. Bedimo,Henri,Bedimo Nsamè,1984-06-04,Henri Bedimo Nsamè,3771,0,8,False,2500882
1720,2,2,85438,R. Berič,Robert,Berič,1991-06-17,Robert Berič,3782,0,78,True,2500883
1721,17,17,26332,P. Baysse,Paul,Baysse,1988-05-18,Paul Baysse,3772,0,96,True,2500885
1722,22,22,410062,J. Koundé,Jules,Koundé,1998-11-12,Jules Koundé,3772,0,96,True,2500885
1723,1,1,90880,S. Mendoza,John Stiven,Mendoza Valencia,1992-06-27,John Stiven Mendoza Valencia,3789,0,77,True,2500886
1724,13,13,26539,P. Oniangué,Prince,Oniangué,1988-11-04,Prince Oniangué,3799,0,63,True,2500887
1725,15,15,399576,T. Stavitski,Timo,Stavitski,1999-07-17,Timo Stavitski,3783,0,71,True,2500888
1726,26,26,25741,Y. N'Gbakoto,Yeni Atito,N'Gbakoto,1992-01-23,Yeni Atito N'Gbakoto,3785,0,28,False,2500889
1727,27,27,25941,T. Giresse,Thibault,Giresse,1981-05-25,Thibault Giresse,3785,0,12,False,2500889
1728,1,1,25649,Y. M'Vila,Yann,M'Vila,1990-06-29,Yann M'Vila,3782,0,69,True,2500892
1729,12,12,373817,E. Massouema,Eden,Massouema,1997-06-29,Eden Massouema,3804,0,28,False,2500894
1730,12,12,28055,Q. Beunardeau,Quentin,Beunardeau,1994-02-27,Quentin Beunardeau,3777,0,42,False,2500899
1731,13,13,209014,F. Boulaya,Farid,Boulaya,1993-02-25,Farid Boulaya,3777,0,22,False,2500899
1732,4,4,41127,Pablo,Pablo,Nascimento Castro,1991-06-21,Pablo Nascimento Castro,3772,0,93,True,2500901
1733,0,0,25514,P. Ntep,Paul-Georges,Ntep de Madiba,1992-07-29,Paul-Georges Ntep de Madiba,3782,0,62,True,2500902
1734,21,21,326946,R. Coly,Racine,Coly,1995-12-08,Racine Coly,3775,0,95,True,2500902
1735,27,27,301016,R. Perraud,Romain,Perraud,1997-09-22,Romain Perraud,3775,0,1,False,2500902
1736,3,3,25521,E. Zelazny,Erwin,Zelazny,1991-09-22,Erwin Zelazny,3795,0,94,True,2500905
1737,23,23,372904,K. Dabila,Kouadio Yves,Dabila,1997-01-01,Kouadio Yves Dabila,3776,0,94,True,2500910
1738,4,4,14801,N. Subotić,Neven,Subotić,1988-12-10,Neven Subotić,3782,0,95,True,2500914
1739,11,11,415917,Gabriel,Gabriel,dos Santos Magalhães,1997-12-19,Gabriel dos Santos Magalhães,3795,0,90,False,2500915
1740,5,5,25700,M. Debuchy,Mathieu,Debuchy,1985-07-28,Mathieu Debuchy,3782,0,92,True,2500916
1741,25,25,3315,L. Diarra,Lassana,Diarra,1985-03-10,Lassana Diarra,3767,0,29,False,2500918
1742,11,11,344927,S. Sy,Seydou,Sy,1995-12-12,Seydou Sy,19830,0,81,False,2500920
1743,12,12,366542,J. Reine-Adelaide,Jeff,Reine-Adelaide,1998-01-17,Jeff Reine-Adelaide,3799,0,19,False,2500926
1744,15,15,366546,L. Mothiba,Lebo,Mothiba,1996-01-28,Lebo Mothiba,3776,0,82,True,2500932
1745,13,13,14717,D. Contento,Diego,Contento,1990-05-01,Diego Contento,3772,0,12,False,2500940
1746,27,27,481329,P. Pellegri,Pietro,Pellegri,2001-03-17,Pietro Pellegri,19830,0,6,False,2500941
1747,11,11,278913,J. Kayembe,Joris,Kayembe Ditu ,1994-08-08,Joris Kayembe Ditu ,3770,0,18,False,2500943
1748,12,12,454388,B. Mbeumo,Bryan,Mbeumo,1999-08-02,Bryan Mbeumo,3795,0,19,False,2500945
1749,2,2,487983,D. Lempereur,Dylan,Lempereur,1998-10-24,Dylan Lempereur,3777,0,95,True,2500948
1750,21,21,26971,M. Gorgelin,Mathieu,Gorgelin,1990-08-05,Mathieu Gorgelin,3766,0,94,True,2500950
1751,13,13,493415,K. Zohi,Kévin Lucien,Zohi,1996-12-19,Kévin Lucien Zohi,3779,0,2,False,2500954
1752,27,27,471774,T. Weah,Timothy,Weah,2000-02-22,Timothy Weah,3767,0,15,False,2500965
1753,13,13,209095,A. N'Dour,Abdallah,N'Dour,1993-12-20,Abdallah N'Dour,3779,0,14,False,2500974
1754,11,11,270306,Steven Fortès,Steven,Fortès,1992-04-17,Steven Fortès,3780,0,68,False,2500990
1755,26,26,339812,Pape Diop,Pape Cheik,Diop Gueye,1997-08-08,Pape Cheik Diop Gueye,3766,0,9,False,2501001
1756,11,11,26093,M. Le Bihan,Mickaël,Le Bihan,1990-05-16,Mickaël Le Bihan,3775,0,15,False,2501003
1757,12,12,471589,M. Sylla,Moussa,Sylla,1999-11-25,Moussa Sylla,19830,0,30,False,2501019
1758,13,13,472126,J. Serrano,Julien,Serrano,1998-02-13,Julien Serrano,19830,0,11,False,2501019
1759,26,26,207061,A. Sahibeddine,Adrián Luciano,Santos Sahibeddine,1994-08-09,Adrián Luciano Santos Sahibeddine,3804,0,10,False,2501027
1760,27,27,566942,E. Loiodice,Enzo,Loiodice,2000-11-27,Enzo Loiodice,3804,0,6,False,2501027
1761,27,27,405977,Jordi Mboula,Jordi,Mboula Queralt,1999-03-16,Jordi Mboula Queralt,19830,0,10,False,2501030
1762,14,14,125076,A. Oyongo,Ambroise,Oyongo Bitolo,1991-06-22,Ambroise Oyongo Bitolo,3787,0,62,True,2501042
1763,26,26,470517,L. Goudiaby,Lemouya,Goudiaby,1997-01-09,Lemouya Goudiaby,3777,0,6,False,2501046
1764,22,22,26603,K. Rimane,Kevin,Rimane,1991-02-23,Kevin Rimane,3767,0,8,False,2501056
1765,23,23,472194,Y. Adli,Yacine,Adli,2000-07-29,Yacine Adli,3767,0,8,False,2501056
1766,9,9,280116,J. Porsan-Clemente,Jérémie,Porsan-Clemente,1997-12-16,Jérémie Porsan-Clemente,3787,0,92,True,2501062
1767,0,0,388267,L. Bailey,Leon,Bailey Butler,1997-08-09,Leon Bailey Butler,2446,0,47,True,2516739
1768,1,1,14803,S. Bender,Sven,Bender,1989-04-27,Sven Bender,2446,0,47,True,2516739
1769,2,2,89559,C. Aránguiz,Charles Mariano,Aránguiz Sandoval,1989-04-17,Charles Mariano Aránguiz Sandoval,2446,0,62,True,2516739
1770,3,3,228768,J. Tah,Jonathan,Tah,1996-02-11,Jonathan Tah,2446,0,93,True,2516739
1771,4,4,165425,D. Kohr,Dominik,Kohr,1994-01-31,Dominik Kohr,2446,0,93,True,2516739
1772,5,5,14786,K. Bellarabi,Karim,Bellarabi,1990-04-08,Karim Bellarabi,2446,0,93,True,2516739
1773,6,6,258253,B. Henrichs,Benjamin,Henrichs,1997-02-23,Benjamin Henrichs,2446,0,93,True,2516739
1774,7,7,14768,B. Leno,Bernd,Leno,1992-03-04,Bernd Leno,2446,0,93,True,2516739
1775,8,8,15231,K. Volland,Kevin,Volland,1992-07-30,Kevin Volland,2446,0,93,True,2516739
1776,10,10,40657,Wendell,Wendell,Nascimento Borges,1993-07-20,Wendell Nascimento Borges,2446,0,93,True,2516739
1777,13,13,16110,K. Kampl,Kevin,Kampl,1990-10-09,Kevin Kampl,2446,0,31,False,2516739
1778,16,16,14726,F. Ribéry,Franck Bilal,Ribéry,1983-04-07,Franck Bilal Ribéry,2444,0,78,True,2516739
1779,17,17,20475,A. Vidal,Arturo Erasmo,Vidal Pardo,1987-05-22,Arturo Erasmo Vidal Pardo,2444,0,93,True,2516739
1780,19,19,14736,S. Ulreich,Sven,Ulreich,1988-08-03,Sven Ulreich,2444,0,93,True,2516739
1781,25,25,14727,A. Robben,Arjen,Robben,1984-01-23,Arjen Robben,2444,0,31,False,2516739
1782,26,26,14718,Rafinha,Márcio Rafael,Ferreira de Souza,1985-09-07,Márcio Rafael Ferreira de Souza,2444,0,30,False,2516739
1783,0,0,65055,F. Kainz,Florian,Kainz,1992-10-24,Florian Kainz,2443,0,67,True,2516740
1784,1,1,16027,F. Bartels,Fin,Bartels,1987-02-07,Fin Bartels,2443,0,75,True,2516740
1785,2,2,272440,M. Eggestein,Maximilian,Eggestein,1996-12-08,Maximilian Eggestein,2443,0,87,True,2516740
1786,3,3,253822,J. Pavlenka,Jiří,Pavlenka,1992-04-14,Jiří Pavlenka,2443,0,92,True,2516740
1787,5,5,16025,M. Kruse,Max,Kruse,1988-03-19,Max Kruse,2443,0,92,True,2516740
1788,6,6,223516,R. Bauer,Robert,Bauer,1995-04-09,Robert Bauer,2443,0,92,True,2516740
1789,8,8,25589,L. Sané,Ludovic Lamine,Sané,1987-03-22,Ludovic Lamine Sané,2443,0,92,True,2516740
1790,11,11,14692,P. Bargfrede,Philipp,Bargfrede,1989-03-03,Philipp Bargfrede,2443,0,25,False,2516740
1791,12,12,17136,J. Gondorf,Jérôme,Gondorf,1988-06-26,Jérôme Gondorf,2443,0,17,False,2516740
1792,13,13,56424,A. Jóhannsson,Aron,Jóhannsson,1990-11-10,Aron Jóhannsson,2443,0,5,False,2516740
1793,14,14,263614,N. Amiri,Nadiem,Amiri,1996-10-27,Nadiem Amiri,2482,0,64,True,2516740
1794,15,15,15292,M. Uth,Mark,Uth,1991-08-24,Mark Uth,2482,0,67,True,2516740
1795,16,16,367621,D. Geiger,Dennis,Geiger,1998-06-10,Dennis Geiger,2482,0,74,True,2516740
1796,17,17,221333,K. Demirbay,Kerem,Demirbay,1993-07-03,Kerem Demirbay,2482,0,92,True,2516740
1797,19,19,15719,B. Hübner,Benjamin,Hübner,1989-07-04,Benjamin Hübner,2482,0,92,True,2516740
1798,21,21,149389,J. Toljan,Jeremy,Toljan,1994-08-08,Jeremy Toljan,2482,0,92,True,2516740
1799,22,22,14979,O. Baumann,Oliver,Baumann,1990-06-02,Oliver Baumann,2482,0,92,True,2516740
1800,23,23,15012,H. Nordtveit,Håvard,Nordtveit,1990-06-21,Håvard Nordtveit,2482,0,92,True,2516740
1801,24,24,14842,K. Vogt,Kevin,Vogt,1991-09-23,Kevin Vogt,2482,0,92,True,2516740
1802,26,26,134397,S. Gnabry,Serge ,Gnabry,1995-07-14,Serge  Gnabry,2482,0,25,False,2516740
1803,27,27,15193,E. Polanski,Eugen,Polanski,1986-03-17,Eugen Polanski,2482,0,18,False,2516740
1804,0,0,15141,A. Esswein,Alexander,Esswein,1990-03-25,Alexander Esswein,2457,0,68,True,2516741
1805,1,1,7904,S. Kalou,Salomon Armand Magloire,Kalou,1985-08-05,Salomon Armand Magloire Kalou,2457,0,76,True,2516741
1806,3,3,8309,K. Rekik,Karim,Rekik,1994-12-02,Karim Rekik,2457,0,93,True,2516741
1807,5,5,14762,V. Ibišević,Vedad,Ibišević,1984-08-06,Vedad Ibišević,2457,0,93,True,2516741
1808,6,6,15771,S. Langkamp,Sebastian,Langkamp,1988-01-15,Sebastian Langkamp,2457,0,93,True,2516741
1809,7,7,15276,M. Weiser,Mitchell,Weiser,1994-04-21,Mitchell Weiser,2457,0,93,True,2516741
1810,9,9,54579,R. Jarstein,Rune ,Almenning Jarstein,1984-09-29,Rune  Almenning Jarstein,2457,0,93,True,2516741
1811,10,10,14905,P. Skjelbred,Per Ciljan,Skjelbred,1987-06-16,Per Ciljan Skjelbred,2457,0,93,True,2516741
1812,11,11,173212,N. Stark,Niklas,Stark,1995-04-14,Niklas Stark,2457,0,25,False,2516741
1813,13,13,275121,J. Torunarigha,Jordan,Torunarigha,1997-08-07,Jordan Torunarigha,2457,0,5,False,2516741
1814,14,14,284580,Ailton,Ailton,Ferreira Silva,1995-03-16,Ailton Ferreira Silva,2445,0,63,True,2516741
1815,15,15,15015,M. Zimmermann,Matthias,Zimmermann,1992-06-16,Matthias Zimmermann,2445,0,68,True,2516741
1816,16,16,328131,C. Akolo,Chadrac,Akolo,1995-04-01,Chadrac Akolo,2445,0,76,True,2516741
1817,17,17,16094,S. Terodde,Simon,Terodde,1988-03-02,Simon Terodde,2445,0,93,True,2516741
1818,18,18,15032,R. Zieler,Ron-Robert,Zieler,1989-02-12,Ron-Robert Zieler,2445,0,93,True,2516741
1819,19,19,14754,C. Gentner,Christian,Gentner,1985-08-14,Christian Gentner,2445,0,93,True,2516741
1820,20,20,284469,J. Brekalo,Josip,Brekalo,1998-06-23,Josip Brekalo,2445,0,93,True,2516741
1821,22,22,254649,T. Asano,Takuma,Asano,1994-11-10,Takuma Asano,2445,0,93,True,2516741
1822,23,23,99410,M. Kamiński,Marcin,Kamiński,1992-01-15,Marcin Kamiński,2445,0,93,True,2516741
1823,24,24,349099,O. Mangala,Orel,Mangala,1998-03-18,Orel Mangala,2445,0,93,True,2516741
1824,25,25,14885,D. Aogo,Dennis,Aogo,1987-01-14,Dennis Aogo,2445,0,30,False,2516741
1825,26,26,14715,H. Badstuber,Holger,Badstuber,1989-03-13,Holger Badstuber,2445,0,25,False,2516741
1826,27,27,233910,A. Donis,Anastasios,Donis,1996-08-29,Anastasios Donis,2445,0,17,False,2516741
1827,0,0,228765,T. Kleindienst,Tim,Kleindienst,1995-08-31,Tim Kleindienst,2453,0,59,True,2516742
1828,1,1,15503,F. Niederlechner,Florian,Niederlechner,1990-10-24,Florian Niederlechner,2453,0,79,True,2516742
1829,2,2,272378,P. Stenzel,Pascal,Stenzel,1996-03-20,Pascal Stenzel,2453,0,93,True,2516742
1830,3,3,14998,J. Schuster,Julian,Schuster,1985-04-15,Julian Schuster,2453,0,93,True,2516742
1831,4,4,255732,P. Lienhart,Philipp,Lienhart,1996-07-11,Philipp Lienhart,2453,0,93,True,2516742
1832,5,5,15487,J. Haberer,Janik,Haberer,1994-04-02,Janik Haberer,2453,0,93,True,2516742
1833,6,6,216074,C. Günter,Christian,Günter,1993-02-28,Christian Günter,2453,0,93,True,2516742
1834,7,7,146569,M. Kempf,Marc-Oliver,Kempf,1995-01-28,Marc-Oliver Kempf,2453,0,93,True,2516742
1835,8,8,19525,A. Schwolow,Alexander,Schwolow,1992-06-02,Alexander Schwolow,2453,0,93,True,2516742
1836,9,9,15430,N. Höfler,Nicolas,Höfler,1990-03-09,Nicolas Höfler,2453,0,93,True,2516742
1837,10,10,15131,M. Frantz,Mike,Frantz,1986-10-14,Mike Frantz,2453,0,93,True,2516742
1838,11,11,14734,N. Petersen,Nils,Petersen,1988-12-06,Nils Petersen,2453,0,34,False,2516742
1839,12,12,15533,M. Terrazzino,Marco,Terrazzino,1991-04-15,Marco Terrazzino,2453,0,14,False,2516742
1840,13,13,365880,D. Kamada,Daichi,Kamada,1996-08-05,Daichi Kamada,2462,0,68,True,2516742
1841,15,15,136011,M. Gaćinović,Mijat,Gaćinović,1995-02-08,Mijat Gaćinović,2462,0,89,True,2516742
1842,16,16,110,J. Willems,Jetro,Willems,1994-03-30,Jetro Willems,2462,0,93,True,2516742
1843,17,17,49856,D. Abraham,David Ángel,Abraham,1986-07-15,David Ángel Abraham,2462,0,93,True,2516742
1844,18,18,25512,S. Haller,Sébastien,Haller,1994-06-22,Sébastien Haller,2462,0,93,True,2516742
1845,19,19,15139,T. Chandler,Timothy,Chandler,1990-03-29,Timothy Chandler,2462,0,93,True,2516742
1846,20,20,55951,L. Hradecky,Lukáš,Hrádecký,1989-11-24,Lukáš Hrádecký,2462,0,93,True,2516742
1847,22,22,3535,J. de Guzmán,Jonathan ,de Guzmán,1987-09-13,Jonathan  de Guzmán,2462,0,93,True,2516742
1848,24,24,20402,K. Boateng,Kevin-Prince,Boateng,1987-03-06,Kevin-Prince Boateng,2462,0,25,False,2516742
1849,25,25,14772,D. da Costa,Danny ,Vieira da Costa,1993-07-13,Danny  Vieira da Costa,2462,0,9,False,2516742
1850,26,26,51689,B. Hrgota,Branimir,Hrgota,1993-01-12,Branimir Hrgota,2462,0,4,False,2516742
1851,1,1,14758,I. Traoré,Ibrahima,Traoré,1988-04-21,Ibrahima Traoré,2454,0,87,True,2516743
1852,2,2,15107,Raffael,Raffael,Caetano de Araújo,1985-03-28,Raffael Caetano de Araújo,2454,0,91,True,2516743
1853,3,3,15014,O. Wendt,Oscar,Wendt,1985-10-24,Oscar Wendt,2454,0,97,True,2516743
1854,4,4,14991,M. Ginter,Matthias,Ginter,1994-01-19,Matthias Ginter,2454,0,97,True,2516743
1855,5,5,15051,L. Stindl,Lars,Stindl,1988-08-26,Lars Stindl,2454,0,97,True,2516743
1856,8,8,15806,J. Vestergaard,Jannik,Vestergaard,1992-08-03,Jannik Vestergaard,2454,0,97,True,2516743
1857,9,9,14838,C. Kramer,Christoph,Kramer,1991-02-19,Christoph Kramer,2454,0,97,True,2516743
1858,10,10,236528,N. Elvedi,Nico,Elvedi,1996-09-30,Nico Elvedi,2454,0,97,True,2516743
1859,11,11,15018,P. Herrmann,Patrick,Herrmann,1991-02-12,Patrick Herrmann,2454,0,13,False,2516743
1860,12,12,18591,J. Hofmann,Jonas,Hofmann,1992-07-14,Jonas Hofmann,2454,0,10,False,2516743
1861,13,13,49907,R. Bobadilla,Raúl Marcelo,Bobadilla,1987-06-18,Raúl Marcelo Bobadilla,2454,0,6,False,2516743
1862,14,14,15039,K. Rausch,Konstantin,Rausch,1990-03-15,Konstantin Rausch,2463,0,45,True,2516743
1863,15,15,15194,M. Risse,Marcel,Risse,1989-12-17,Marcel Risse,2463,0,62,True,2516743
1864,16,16,15317,L. Bittencourt,Leonardo,Bittencourt,1993-12-19,Leonardo Bittencourt,2463,0,78,True,2516743
1865,18,18,15265,T. Horn,Timo,Horn,1993-05-12,Timo Horn,2463,0,97,True,2516743
1866,19,19,91519,J. Córdoba,Jhon Andrés,Córdoba Copete,1993-05-10,Jhon Andrés Córdoba Copete,2463,0,97,True,2516743
1867,20,20,20680,F. Sørensen,Frederik,Hillesborg Sørensen,1992-04-14,Frederik Hillesborg Sørensen,2463,0,97,True,2516743
1868,21,21,15253,M. Lehmann,Matthias,Lehmann,1983-05-28,Matthias Lehmann,2463,0,97,True,2516743
1869,22,22,16843,D. Heintz,Dominique,Heintz,1993-08-15,Dominique Heintz,2463,0,97,True,2516743
1870,23,23,127685,M. Jojić,Miloš,Jojić,1992-03-19,Miloš Jojić,2463,0,97,True,2516743
1871,24,24,272338,L. Klünter,Lukas,Klünter,1996-05-26,Lukas Klünter,2463,0,97,True,2516743
1872,25,25,284524,J. Horn,Jannes-Kilian,Horn,1997-02-06,Jannes-Kilian Horn,2463,0,52,False,2516743
1873,26,26,263490,S. Guirassy,Sehrou,Guirassy,1996-03-12,Sehrou Guirassy,2463,0,35,False,2516743
1874,27,27,15543,S. Zoller,Simon,Zoller,1991-06-26,Simon Zoller,2463,0,19,False,2516743
1875,0,0,8628,F. Di Santo,Franco Matías,Di Santo,1989-04-07,Franco Matías Di Santo,2449,0,64,True,2516744
1876,3,3,14775,B. Oczipka,Bastian,Oczipka,1989-01-12,Bastian Oczipka,2449,0,97,True,2516744
1877,5,5,144766,N. Bentaleb,Nabil,Bentaleb,1994-11-24,Nabil Bentaleb,2449,0,97,True,2516744
1878,6,6,235606,T. Kehrer,Thilo,Kehrer,1996-09-21,Thilo Kehrer,2449,0,97,True,2516744
1879,7,7,20932,M. Nastasić,Matija,Nastasić,1993-03-28,Matija Nastasić,2449,0,97,True,2516744
1880,8,8,14989,D. Caligiuri,Daniel,Caligiuri,1988-01-15,Daniel Caligiuri,2449,0,97,True,2516744
1881,9,9,14847,R. Fährmann,Ralf,Fährmann,1988-09-27,Ralf Fährmann,2449,0,97,True,2516744
1882,10,10,14689,Naldo,Ronaldo ,Aparecido Rodrigues,1982-09-10,Ronaldo  Aparecido Rodrigues,2449,0,97,True,2516744
1883,11,11,337775,F. Reese,Fabian,Reese,1997-11-29,Fabian Reese,2449,0,33,False,2516744
1884,12,12,471348,W. McKennie,Weston ,McKennie,1998-08-28,Weston  McKennie,2449,0,17,False,2516744
1885,13,13,134369,M. Meyer,Max ,Meyer,1995-09-18,Max  Meyer,2449,0,7,False,2516744
1886,14,14,18579,M. Halstenberg,Marcel,Halstenberg,1991-09-27,Marcel Halstenberg,2975,0,47,True,2516744
1887,15,15,282804,K. Laimer,Konrad,Laimer,1997-05-27,Konrad Laimer,2975,0,77,True,2516744
1888,17,17,15069,W. Orban,Willi,Orban,1992-11-03,Willi Orban,2975,0,97,True,2516744
1889,18,18,9611,P. Gulácsi,Péter,Gulácsi,1990-05-06,Péter Gulácsi,2975,0,97,True,2516744
1890,19,19,258252,L. Klostermann,Lukas,Klostermann,1996-06-03,Lukas Klostermann,2975,0,97,True,2516744
1891,21,21,289711,N. Keïta,Naby Deco,Keïta,1995-02-10,Naby Deco Keïta,2975,0,97,True,2516744
1892,23,23,352988,D. Upamecano,Dayotchanculle,Upamecano,1998-10-27,Dayotchanculle Upamecano,2975,0,97,True,2516744
1893,26,26,279780,J. Augustin,Jean-Kévin,Augustin,1997-06-16,Jean-Kévin Augustin,2975,0,20,False,2516744
1894,27,27,70975,Bruma,Armindo,Tué Na Bangna,1994-10-24,Armindo Tué Na Bangna,2975,0,20,False,2516744
1895,0,0,15192,N. Müller,Nicolai,Müller,1987-09-25,Nicolai Müller,2450,0,15,True,2516745
1896,2,2,15232,B. Wood,Bobby Shou,Wood,1992-11-15,Bobby Shou Wood,2450,0,88,True,2516745
1897,3,3,14888,D. Diekmeier,Dennis,Diekmeier,1989-10-20,Dennis Diekmeier,2450,0,95,True,2516745
1898,5,5,365441,R. van Drongelen,Rick,van Drongelen,1998-12-20,Rick van Drongelen,2450,0,95,True,2516745
1899,6,6,18704,C. Mathenia,Christian,Mathenia,1992-03-31,Christian Mathenia,2450,0,95,True,2516745
1900,7,7,15877,A. Hahn,André,Hahn,1990-08-13,André Hahn,2450,0,95,True,2516745
1901,8,8,327009,Walace,Walace,Souza Silva,1995-04-04,Walace Souza Silva,2450,0,95,True,2516745
1902,9,9,14857,K. Papadopoulos,Kyriakos,Papadopoulos,1992-02-23,Kyriakos Papadopoulos,2450,0,95,True,2516745
1903,10,10,241966,G. Jung,Gideon,Jung,1994-09-12,Gideon Jung,2450,0,95,True,2516745
1904,11,11,14706,A. Hunt,Aaron,Hunt,1986-09-04,Aaron Hunt,2450,0,80,False,2516745
1905,12,12,258254,L. Waldschmidt,Gian-Luca,Waldschmidt,1996-05-19,Gian-Luca Waldschmidt,2450,0,32,False,2516745
1906,13,13,15821,S. Schipplock,Sven,Schipplock,1988-11-08,Sven Schipplock,2450,0,7,False,2516745
1907,14,14,65180,M. Gregoritsch,Michael,Gregoritsch,1994-04-18,Michael Gregoritsch,2481,0,68,True,2516745
1908,15,15,14997,J. Schmid,Jonathan,Schmid,1990-06-26,Jonathan Schmid,2481,0,78,True,2516745
1909,16,16,224965,R. Framberger,Raphael,Framberger,1995-09-06,Raphael Framberger,2481,0,95,True,2516745
1910,18,18,221411,P. Max,Philipp,Max,1993-09-30,Philipp Max,2481,0,95,True,2516745
1911,20,20,14914,M. Hitz,Marwin,Hitz,1987-09-18,Marwin Hitz,2481,0,95,True,2516745
1912,21,21,15777,D. Baier,Daniel,Baier,1984-05-18,Daniel Baier,2481,0,95,True,2516745
