,Unnamed: 0.2,Unnamed: 0.1,level_0,dex,index,Unnamed: 0,game_id,team_id,player_id,player_name,nickname,jersey_number,is_starter,starting_position_id,starting_position_name,minutes_played,id,name,full_name,birth_date,age,height_cm,weight_kgs,positions,nationality,overall_rating,potential,value_euro,wage_euro,preferred_foot,international_reputation(1-5),weak_foot(1-5),skill_moves(1-5),work_rate,body_type,release_clause_euro,club_team,club_rating,club_position,club_jersey_number,club_join_date,contract_end_year,national_team,national_rating,national_team_position,national_jersey_number,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,freekick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,composure,marking,standing_tackle,sliding_tackle,GK_diving,GK_handling,GK_kicking,GK_positioning,GK_reflexes,tags,traits,LS,ST,RS,LW,LF,CF,RF,RW,LAM,CAM,RAM,LM,LCM,CM,RCM,RM,LWB,LDM,CDM,RDM,RWB,LB,LCB,CB,RCB,RB,statistic_minutes_played,statistic_vaep_value,statistic_rating_vaep_value
51,816,32244.0,0.0,0.0,23.0,23.0,3788743.0,796.0,15545.0,Vyacheslav Karavaev,,4.0,False,0.0,Substitute,53.0,219409.0,V. Karavaev,Vyacheslav Karavaev,1995-05-20,23.0,175.26,69.9,RB,Russia,73.0,77.0,4300000.0,10000.0,Right,1.0,3.0,3.0,High/ Medium,Lean,6800000.0,Vitesse,72.0,RB,8.0,2018-01-31,2021,,,,,72.0,52.0,62.0,71.0,50.0,68.0,64.0,63.0,69.0,69.0,76.0,77.0,71.0,69.0,73.0,73.0,74.0,85.0,59.0,67.0,69.0,70.0,66.0,64.0,55.0,72.0,70.0,73.0,71.0,14.0,13.0,12.0,9.0,10.0,,Injury Free,65+2,65+2,65+2,67+2,67+2,67+2,67+2,67+2,67+2,67+2,67+2,69+2,69+2,69+2,69+2,69+2,72+2,70+2,70+2,70+2,72+2,72+2,68+2,68+2,68+2,72+2,130.0,0.050419476010574726,0.03490579108424404
52,807,32817.0,0.0,0.0,23.0,23.0,3788745.0,785.0,6307.0,Duje Ćaleta-Car,,5.0,True,5.0,Left Center Back,94.0,225263.0,D. Ćaleta-Car,Duje Ćaleta-Car,1996-09-17,22.0,193.04,88.9,CB,Croatia,73.0,80.0,4900000.0,21000.0,Right,1.0,3.0,2.0,Medium/ Medium,Normal,10200000.0,Olympique de Marseille,78.0,LCB,15.0,2018-07-20,2023,,,,,28.0,32.0,70.0,64.0,32.0,54.0,28.0,31.0,47.0,58.0,63.0,67.0,47.0,66.0,61.0,48.0,75.0,75.0,84.0,35.0,70.0,69.0,54.0,45.0,38.0,61.0,73.0,74.0,72.0,8.0,9.0,9.0,10.0,8.0,,,54+2,54+2,54+2,51+2,53+2,53+2,53+2,51+2,53+2,53+2,53+2,54+2,56+2,56+2,56+2,54+2,63+2,65+2,65+2,65+2,63+2,65+2,71+2,71+2,71+2,65+2,94.0,0.03590678098225908,0.03437883285535444
53,766,35082.0,0.0,0.0,18.0,18.0,3788752.0,916.0,8524.0,Péter Gulácsi,,1.0,True,1.0,Goalkeeper,96.0,185122.0,P. Gulácsi,Péter Gulácsi,1990-05-06,28.0,193.04,86.2,GK,Hungary,82.0,83.0,18000000.0,53000.0,Right,2.0,2.0,1.0,Medium/ Medium,Normal,32000000.0,RB Leipzig,79.0,GK,1.0,2015-07-01,2022,Hungary,73.0,GK,1.0,16.0,10.0,23.0,29.0,10.0,19.0,18.0,11.0,25.0,25.0,42.0,44.0,41.0,75.0,50.0,23.0,67.0,35.0,68.0,12.0,34.0,23.0,11.0,36.0,24.0,45.0,25.0,16.0,20.0,83.0,82.0,80.0,79.0,84.0,,Cautious With Crosses,,,,,,,,,,,,,,,,,,,,,,,,,,,195.0,0.07087235578728723,0.03271031805567103
54,1107,11499.0,0.0,0.0,5.0,5.0,267076.0,220.0,5456.0,Mateo Kovačić,,16.0,True,11.0,Left Defensive Midfield,85.0,207410.0,M. Kovačić,Mateo Kovačić,1994-05-06,24.0,175.26,78.0,CM,Croatia,83.0,89.0,35000000.0,165000.0,Right,3.0,4.0,4.0,High/ High,Normal,,Chelsea,83.0,SUB,17.0,,"Jun 30, 2019",,,,,73.0,62.0,42.0,87.0,76.0,88.0,78.0,68.0,82.0,89.0,84.0,74.0,85.0,74.0,85.0,79.0,63.0,82.0,65.0,75.0,77.0,76.0,71.0,88.0,59.0,81.0,69.0,74.0,63.0,9.0,5.0,6.0,7.0,7.0,"#Dribbler,#Playmaker  ,#Complete Midfielder","Flair,Playmaker (CPU AI Only),Technical Dribbler (CPU AI Only)",71+3,71+3,71+3,79+3,78+3,78+3,78+3,79+3,82+3,82+3,82+3,80+3,82+3,82+3,82+3,80+3,76+3,78+3,78+3,78+3,76+3,74+3,69+3,69+3,69+3,74+3,259.0,0.09201578802822041,0.031974598156524474
55,748,36522.0,0.0,0.0,27.0,27.0,3788776.0,790.0,22818.0,Dejan Kulusevski,,21.0,False,0.0,Substitute,41.0,247394.0,D. Kulusevski,Dejan Kulusevski,2000-04-25,18.0,185.42,74.8,CM,Sweden,61.0,77.0,525000.0,2000.0,Left,1.0,2.0,2.0,Medium/ Medium,Normal,1200000.0,Atalanta,76.0,RES,44.0,2018-07-01,2021,,,,,48.0,36.0,54.0,78.0,42.0,62.0,41.0,45.0,62.0,54.0,54.0,69.0,51.0,63.0,57.0,64.0,59.0,54.0,54.0,47.0,63.0,48.0,60.0,57.0,57.0,46.0,50.0,53.0,56.0,14.0,5.0,10.0,10.0,5.0,,,55+2,55+2,55+2,56+2,58+2,58+2,58+2,56+2,59+2,59+2,59+2,58+2,60+2,60+2,60+2,58+2,56+2,58+2,58+2,58+2,56+2,56+2,55+2,55+2,55+2,56+2,41.0,0.014186999513185583,0.03114219405333421
56,833,31460.0,0.0,0.0,11.0,11.0,3788741.0,914.0,7777.0,Federico Bernardeschi,,20.0,False,0.0,Substitute,9.0,201988.0,F. Fernández,Federico Fernández,1989-02-21,30.0,190.5,83.0,CB,Argentina,76.0,76.0,6000000.0,42000.0,Right,2.0,2.0,2.0,Medium/ High,Normal,11400000.0,Newcastle United,76.0,SUB,18.0,2018-08-09,2020,,,,,23.0,26.0,77.0,68.0,21.0,39.0,49.0,40.0,58.0,65.0,47.0,50.0,48.0,71.0,48.0,27.0,76.0,65.0,78.0,29.0,79.0,76.0,36.0,44.0,42.0,71.0,76.0,78.0,77.0,12.0,12.0,13.0,14.0,12.0,,,47+2,47+2,47+2,45+2,47+2,47+2,47+2,45+2,50+2,50+2,50+2,49+2,57+2,57+2,57+2,49+2,62+2,70+2,70+2,70+2,62+2,65+2,75+2,75+2,75+2,65+2,68.0,0.02271358221519315,0.030062094108343877
57,782,34370.0,0.0,0.0,21.0,21.0,3788749.0,908.0,9722.0,Peter Pekarík,,2.0,True,2.0,Right Back,80.0,50632.0,P. Clarke,Peter Clarke,1982-01-03,37.0,182.88,83.0,CB,England,64.0,64.0,60000.0,2000.0,Right,1.0,3.0,2.0,Medium/ High,Normal,105000.0,Oldham Athletic,63.0,LCB,26.0,2016-07-19,2019,,,,,25.0,32.0,66.0,50.0,13.0,35.0,38.0,37.0,48.0,44.0,32.0,33.0,49.0,62.0,32.0,50.0,71.0,62.0,80.0,43.0,72.0,63.0,43.0,56.0,37.0,63.0,65.0,60.0,59.0,11.0,10.0,14.0,10.0,15.0,,"Leadership,Long Passer (CPU AI Only),Team Player",45+2,45+2,45+2,40+2,43+2,43+2,43+2,40+2,45+2,45+2,45+2,42+2,50+2,50+2,50+2,42+2,50+2,58+2,58+2,58+2,50+2,52+2,63+2,63+2,63+2,52+2,178.0,0.05212722093165212,0.02635646002162186
58,778,34497.0,0.0,0.0,29.0,29.0,3788749.0,908.0,30397.0,Ľubomír Šatka,,5.0,True,3.0,Right Center Back,95.0,243172.0,L. Tupta,Ľubomír Tupta,1998-03-27,20.0,154.94,72.1,"ST,LW",Slovakia,63.0,76.0,725000.0,1000.0,Right,1.0,3.0,2.0,Medium/ Medium,Normal,1600000.0,Hellas Verona,71.0,SUB,28.0,2016-07-07,2021,,,,,43.0,66.0,59.0,59.0,66.0,67.0,57.0,34.0,43.0,62.0,67.0,56.0,61.0,62.0,68.0,73.0,57.0,56.0,52.0,62.0,44.0,13.0,52.0,58.0,50.0,58.0,44.0,21.0,15.0,6.0,11.0,12.0,6.0,8.0,,,61+2,61+2,61+2,60+2,61+2,61+2,61+2,60+2,60+2,60+2,60+2,58+2,53+2,53+2,53+2,58+2,43+2,42+2,42+2,42+2,43+2,40+2,38+2,38+2,38+2,40+2,193.0,0.05630667063451256,0.02625699666894368
59,760,35855.0,0.0,0.0,22.0,22.0,3788759.0,942.0,10540.0,Kieran Tierney,,6.0,True,5.0,Left Center Back,92.0,186345.0,K. Trippier,Kieran Trippier,1990-09-19,28.0,152.4,72.1,"RB,RWB",England,82.0,82.0,18500000.0,99000.0,Right,2.0,4.0,3.0,High/ Medium,Normal,34200000.0,Tottenham Hotspur,83.0,RB,2.0,2015-06-19,2022,England,82.0,SUB,12.0,91.0,48.0,73.0,79.0,54.0,75.0,87.0,83.0,78.0,81.0,76.0,75.0,74.0,80.0,74.0,75.0,73.0,88.0,65.0,70.0,70.0,79.0,75.0,80.0,66.0,73.0,77.0,82.0,79.0,11.0,14.0,8.0,11.0,10.0,#Crosser,"Long Throw-in,Injury Free,Early Crosser",70+2,70+2,70+2,75+2,73+2,73+2,73+2,75+2,75+2,75+2,75+2,77+2,78+2,78+2,78+2,77+2,81+2,78+2,78+2,78+2,81+2,80+2,76+2,76+2,76+2,80+2,92.0,0.024383001367823454,0.023852936120696857
60,1231,5401.0,0.0,0.0,4.0,4.0,18245.0,24.0,3532.0,Jordan Brian Henderson,Jordan Henderson,14.0,True,10.0,Center Defensive Midfield,96.0,183711.0,J. Henderson,Jordan Brian Henderson,1990-06-17,28.0,182.88,79.8,"CDM,CM",England,82.0,82.0,18000000.0,125000.0,Right,2.0,3.0,3.0,Medium/ High,Normal,33300000.0,Liverpool,83.0,SUB,14.0,2011-06-09,2020,England,82.0,RCM,8.0,81.0,67.0,65.0,84.0,72.0,73.0,80.0,74.0,84.0,80.0,67.0,66.0,68.0,80.0,70.0,77.0,79.0,91.0,72.0,71.0,77.0,80.0,75.0,83.0,64.0,78.0,77.0,79.0,76.0,7.0,13.0,7.0,9.0,13.0,,"Injury Prone,Leadership,Early Crosser,Long Passer (CPU AI Only),Team Player",72+2,72+2,72+2,75+2,75+2,75+2,75+2,75+2,77+2,77+2,77+2,77+2,80+2,80+2,80+2,77+2,79+2,80+2,80+2,80+2,79+2,78+2,76+2,76+2,76+2,78+2,215.0,0.0514170196829582,0.02152340358821506
61,1250,4432.0,0.0,0.0,16.0,16.0,18237.0,169.0,5570.0,Manuel Neuer,,1.0,True,1.0,Goalkeeper,126.0,167495.0,M. Neuer,Manuel Neuer,1986-03-27,32.0,193.04,92.1,GK,Germany,89.0,89.0,38000000.0,130000.0,Right,5.0,4.0,1.0,Medium/ Medium,Normal,62700000.0,FC Bayern München,85.0,GK,1.0,2011-07-01,2021,Germany,85.0,GK,1.0,15.0,13.0,25.0,55.0,11.0,30.0,14.0,11.0,59.0,46.0,54.0,60.0,51.0,84.0,35.0,25.0,77.0,43.0,80.0,16.0,29.0,30.0,12.0,70.0,47.0,70.0,17.0,10.0,11.0,90.0,86.0,91.0,87.0,87.0,,"GK Long Throw,1-on-1 Rush,Rushes Out Of Goal,Comes For Crosses",,,,,,,,,,,,,,,,,,,,,,,,,,,290.0,0.06339356564330956,0.019673865199647794
62,826,31745.0,0.0,0.0,8.0,8.0,3788742.0,776.0,5536.0,Yussuf Yurary Poulsen,Yussuf Poulsen,20.0,True,17.0,Right Wing,96.0,207791.0,Y. Poulsen,Yussuf Yurary Poulsen,1994-06-15,24.0,193.04,78.0,ST,Denmark,80.0,82.0,18500000.0,55000.0,Right,2.0,3.0,3.0,High/ High,Lean,32800000.0,RB Leipzig,79.0,RS,9.0,2013-07-04,2021,Denmark,78.0,RW,20.0,69.0,78.0,85.0,75.0,75.0,75.0,71.0,43.0,48.0,75.0,79.0,79.0,75.0,81.0,55.0,74.0,84.0,87.0,79.0,59.0,84.0,48.0,82.0,65.0,59.0,68.0,55.0,59.0,33.0,6.0,11.0,15.0,14.0,8.0,#Engine,,77+2,77+2,77+2,75+2,75+2,75+2,75+2,75+2,73+2,73+2,73+2,74+2,69+2,69+2,69+2,74+2,65+2,64+2,64+2,64+2,65+2,64+2,64+2,64+2,64+2,64+2,259.0,0.05423227615528958,0.018845192486394064
63,819,32086.0,0.0,0.0,10.0,10.0,3788743.0,782.0,6331.0,Leander Dendoncker,,19.0,True,9.0,Right Defensive Midfield,95.0,212501.0,L. Dendoncker,Leander Dendoncker,1995-04-15,23.0,187.96,88.0,"CDM,CB,CM",Belgium,79.0,85.0,14500000.0,20000.0,Right,2.0,4.0,2.0,High/ High,Normal,,Wolverhampton Wanderers,76.0,RCM,32.0,,"Jun 30, 2019",Belgium,85.0,SUB,20.0,75.0,66.0,78.0,79.0,71.0,69.0,72.0,71.0,78.0,74.0,61.0,68.0,59.0,73.0,58.0,86.0,67.0,89.0,87.0,76.0,74.0,78.0,71.0,76.0,44.0,75.0,76.0,78.0,76.0,14.0,8.0,14.0,14.0,6.0,"#Engine,#Strength","Power Free-Kick,Injury Free,Long Passer (CPU AI Only),Long Shot Taker (CPU AI Only)",73+2,73+2,73+2,71+2,72+2,72+2,72+2,71+2,72+2,72+2,72+2,72+2,76+2,76+2,76+2,72+2,76+2,77+2,77+2,77+2,76+2,76+2,77+2,77+2,77+2,76+2,154.0,0.03144313139637234,0.01837585601086695
64,1350,1205.0,0.0,0.0,15.0,15.0,16029.0,213.0,5218.0,André Miguel Valente Silva,André Silva,12.0,True,22.0,Right Center Forward,81.0,228941.0,André Silva,André Miguel Valente da Silva,1995-11-06,23.0,185.42,78.9,ST,Portugal,80.0,87.0,21000000.0,89000.0,Right,2.0,3.0,4.0,Medium/ Medium,Normal,,Sevilla FC,80.0,LS,12.0,,"Jun 30, 2019",Portugal,82.0,SUB,23.0,59.0,83.0,77.0,69.0,79.0,77.0,69.0,33.0,58.0,80.0,77.0,78.0,77.0,81.0,72.0,76.0,84.0,77.0,74.0,60.0,76.0,55.0,84.0,68.0,80.0,75.0,28.0,40.0,35.0,14.0,13.0,7.0,11.0,8.0,,Beat Offside Trap,78+2,78+2,78+2,75+2,77+2,77+2,77+2,75+2,74+2,74+2,74+2,74+2,69+2,69+2,69+2,74+2,61+2,59+2,59+2,59+2,61+2,58+2,56+2,56+2,56+2,58+2,41.0,0.007802059286404983,0.017126471604303622
65,801,33035.0,0.0,0.0,1.0,1.0,3788747.0,915.0,3969.0,Aleksandar Dragović,,3.0,True,3.0,Right Center Back,45.0,215716.0,A. Mitrović,Aleksandar Mitrović,1994-09-16,24.0,187.96,82.1,ST,Serbia,78.0,83.0,14000000.0,55000.0,Right,1.0,4.0,3.0,Medium/ Medium,Stocky,27700000.0,Fulham,76.0,ST,9.0,2018-07-30,2023,,,,,29.0,78.0,85.0,70.0,76.0,66.0,39.0,52.0,43.0,75.0,60.0,66.0,67.0,77.0,66.0,82.0,82.0,64.0,90.0,70.0,89.0,14.0,82.0,68.0,70.0,76.0,25.0,24.0,13.0,15.0,12.0,6.0,7.0,13.0,#Strength,"Long Shot Taker (CPU AI Only),Power Header",76+2,76+2,76+2,67+2,73+2,73+2,73+2,67+2,70+2,70+2,70+2,65+2,62+2,62+2,62+2,65+2,44+2,49+2,49+2,49+2,44+2,43+2,48+2,48+2,48+2,43+2,308.0,0.05811706853728538,0.016982260286869104
66,822,31949.0,0.0,0.0,25.0,25.0,3788742.0,1835.0,24303.0,Joni Ensio Kauko,,19.0,False,0.0,Substitute,19.0,216273.0,J. Kauko,Joni Kauko,1990-07-12,28.0,187.96,84.8,CM,Finland,66.0,66.0,650000.0,3000.0,Right,1.0,3.0,2.0,High/ High,Normal,813000.0,Esbjerg fB,64.0,LCM,7.0,2018-07-01,2021,,,,,49.0,54.0,68.0,68.0,32.0,58.0,37.0,38.0,62.0,65.0,51.0,61.0,59.0,71.0,64.0,59.0,75.0,86.0,83.0,45.0,74.0,66.0,67.0,61.0,43.0,67.0,66.0,67.0,63.0,9.0,8.0,9.0,11.0,11.0,#Engine,,62+2,62+2,62+2,59+2,61+2,61+2,61+2,59+2,61+2,61+2,61+2,62+2,65+2,65+2,65+2,62+2,65+2,68+2,68+2,68+2,65+2,65+2,68+2,68+2,68+2,65+2,49.0,0.008750617947953288,0.016072563577873386
67,1084,12452.0,0.0,0.0,5.0,5.0,267670.0,218.0,6655.0,Fabián Ruiz Peña,Fabián Ruiz,21.0,False,0.0,Substitute,34.0,226271.0,Fabián,Fabián Ruiz Peña,1996-04-03,22.0,187.96,69.9,"CM,CDM,CAM",Spain,82.0,90.0,32000000.0,70000.0,Left,1.0,4.0,4.0,Medium/ Medium,Lean,60800000.0,Napoli,82.0,LCM,8.0,2018-07-05,2023,,,,,72.0,79.0,67.0,80.0,67.0,83.0,75.0,59.0,80.0,83.0,69.0,67.0,73.0,79.0,66.0,75.0,46.0,75.0,70.0,83.0,68.0,77.0,80.0,84.0,67.0,77.0,70.0,78.0,75.0,16.0,11.0,7.0,13.0,13.0,,Long Shot Taker (CPU AI Only),76+2,76+2,76+2,78+2,79+2,79+2,79+2,78+2,80+2,80+2,80+2,78+2,80+2,80+2,80+2,78+2,75+2,77+2,77+2,77+2,75+2,74+2,73+2,73+2,73+2,74+2,61.0,0.010273623609464266,0.015157805325439082
68,805,32964.0,0.0,0.0,18.0,18.0,3788746.0,911.0,16514.0,Serhii Sydorchuk,Sergiy Sydorchuk,5.0,True,10.0,Center Defensive Midfield,96.0,220948.0,S. Sydorchuk,Serhiy Sydorchuk,1991-05-02,27.0,187.96,79.8,"CM,CDM,CAM",Ukraine,77.0,78.0,10000000.0,1000.0,Right,1.0,3.0,3.0,High/ High,Normal,21800000.0,Dynamo Kyiv,75.0,SUB,5.0,2013-01-01,2023,,,,,50.0,63.0,46.0,79.0,31.0,70.0,40.0,49.0,75.0,77.0,68.0,65.0,57.0,77.0,48.0,47.0,59.0,78.0,73.0,72.0,54.0,79.0,69.0,76.0,41.0,76.0,72.0,75.0,67.0,8.0,14.0,16.0,13.0,12.0,,,64+2,64+2,64+2,69+2,70+2,70+2,70+2,69+2,72+2,72+2,72+2,70+2,75+2,75+2,75+2,70+2,71+2,74+2,74+2,74+2,71+2,70+2,69+2,69+2,69+2,70+2,330.0,0.05548966606238537,0.015133545289741463
69,800,33164.0,0.0,0.0,5.0,5.0,3788747.0,915.0,8506.0,Konrad Laimer,,24.0,True,13.0,Right Center Midfield,94.0,244169.0,K. Kumor,Konrad Kumor,2000-04-11,18.0,172.72,67.1,RM,Poland,54.0,69.0,140000.0,1000.0,Right,1.0,2.0,2.0,Medium/ Low,Lean,277000.0,Zagłębie Sosnowiec,63.0,RES,87.0,2018-02-20,2019,,,,,53.0,45.0,37.0,49.0,55.0,53.0,51.0,38.0,45.0,56.0,68.0,72.0,60.0,35.0,75.0,49.0,49.0,58.0,65.0,41.0,31.0,24.0,48.0,51.0,37.0,51.0,54.0,33.0,27.0,10.0,9.0,14.0,6.0,8.0,,,49+2,49+2,49+2,52+2,50+2,50+2,50+2,52+2,50+2,50+2,50+2,52+2,46+2,46+2,46+2,52+2,45+2,42+2,42+2,42+2,45+2,44+2,40+2,40+2,40+2,44+2,256.0,0.042609089451616455,0.01497975801033391
70,785,34270.0,0.0,0.0,9.0,9.0,3788749.0,789.0,7964.0,Karol Linetty,,8.0,True,15.0,Left Center Midfield,74.0,211408.0,K. Linetty,Karol Linetty,1995-02-02,24.0,175.26,73.0,CM,Poland,76.0,83.0,10500000.0,28000.0,Right,2.0,3.0,3.0,High/ High,Normal,20000000.0,Sampdoria,76.0,LCM,16.0,2016-07-29,2021,,,,,60.0,64.0,56.0,78.0,38.0,74.0,62.0,36.0,74.0,76.0,76.0,69.0,76.0,74.0,79.0,70.0,79.0,79.0,66.0,64.0,79.0,76.0,68.0,76.0,50.0,70.0,72.0,74.0,70.0,13.0,8.0,11.0,14.0,6.0,,Long Shot Taker (CPU AI Only),68+2,68+2,68+2,71+2,71+2,71+2,71+2,71+2,73+2,73+2,73+2,72+2,74+2,74+2,74+2,72+2,72+2,74+2,74+2,74+2,72+2,72+2,71+2,71+2,71+2,72+2,74.0,0.012146763274358818,0.01477309046881478
71,1312,2170.0,0.0,0.0,26.0,26.0,16109.0,209.0,12555.0,Okay Yokuşlu,,5.0,True,9.0,Right Defensive Midfield,45.0,205201.0,O. Yokuşlu,Okay Yokuşlu,1994-03-09,24.0,190.5,86.2,"CDM,CB",Turkey,77.0,83.0,10500000.0,19000.0,Right,1.0,4.0,3.0,Medium/ High,Lean,24200000.0,RC Celta,77.0,RCM,5.0,2018-07-02,2023,Turkey,76.0,LDM,5.0,67.0,65.0,78.0,77.0,70.0,74.0,72.0,65.0,72.0,77.0,72.0,74.0,62.0,72.0,62.0,79.0,70.0,87.0,83.0,75.0,81.0,76.0,68.0,71.0,60.0,72.0,73.0,76.0,71.0,12.0,16.0,10.0,13.0,7.0,,"Playmaker (CPU AI Only),Power Header",73+2,73+2,73+2,71+2,72+2,72+2,72+2,71+2,72+2,72+2,72+2,73+2,74+2,74+2,74+2,73+2,74+2,76+2,76+2,76+2,74+2,74+2,76+2,76+2,76+2,74+2,95.0,0.015031377937702928,0.014240252783086983
72,792,33761.0,0.0,0.0,4.0,4.0,3788748.0,942.0,9466.0,Che Adams,,10.0,False,0.0,Substitute,50.0,226093.0,C. Adams,Che Adams,1996-07-13,22.0,152.4,66.2,ST,England,73.0,80.0,5500000.0,19000.0,Right,1.0,4.0,3.0,High/ Medium,Stocky,11600000.0,Birmingham City,70.0,RS,9.0,2016-08-08,2022,,,,,55.0,76.0,54.0,66.0,58.0,72.0,63.0,59.0,53.0,73.0,87.0,87.0,79.0,68.0,74.0,78.0,76.0,75.0,77.0,72.0,74.0,36.0,73.0,62.0,67.0,67.0,33.0,42.0,36.0,16.0,13.0,12.0,15.0,9.0,,Beat Offside Trap,72+2,72+2,72+2,71+2,72+2,72+2,72+2,71+2,70+2,70+2,70+2,70+2,64+2,64+2,64+2,70+2,57+2,55+2,55+2,55+2,57+2,55+2,51+2,51+2,51+2,55+2,135.0,0.021342521969927475,0.01422834797995165
73,817,32236.0,0.0,0.0,18.0,18.0,3788743.0,796.0,5179.0,Daler Kuzyaev,,23.0,True,21.0,Left Wing,29.0,223058.0,D. Kuzyaev,Daler Kuzyaev,1993-01-15,26.0,182.88,73.9,"CM,CDM,RM",Russia,77.0,80.0,,,Right,1.0,3.0,3.0,Medium/ High,Lean,,Russia,77.0,RM,7.0,,,,,,,67.0,64.0,51.0,82.0,57.0,78.0,60.0,61.0,75.0,79.0,78.0,81.0,80.0,73.0,76.0,76.0,60.0,79.0,59.0,74.0,70.0,74.0,71.0,70.0,63.0,64.0,71.0,77.0,76.0,15.0,16.0,13.0,7.0,8.0,,,70+2,70+2,70+2,74+2,74+2,74+2,74+2,74+2,75+2,75+2,75+2,75+2,75+2,75+2,75+2,75+2,75+2,75+2,75+2,75+2,75+2,74+2,70+2,70+2,70+2,74+2,131.0,0.02045765402908728,0.014054876813876759
74,757,35972.0,0.0,0.0,24.0,24.0,3788764.0,770.0,6324.0,Leon Goretzka,,18.0,False,0.0,Substitute,22.0,209658.0,L. Goretzka,Leon Goretzka,1995-02-06,24.0,187.96,78.9,"CM,CAM,CDM",Germany,83.0,88.0,34000000.0,85000.0,Right,3.0,4.0,3.0,High/ High,Lean,58700000.0,FC Bayern München,85.0,SUB,18.0,2018-07-01,2022,Germany,85.0,SUB,14.0,75.0,73.0,80.0,84.0,68.0,81.0,76.0,75.0,79.0,83.0,84.0,79.0,76.0,84.0,70.0,78.0,74.0,86.0,72.0,80.0,80.0,82.0,79.0,82.0,60.0,80.0,72.0,76.0,74.0,13.0,8.0,15.0,11.0,9.0,#Engine,"Flair,Long Shot Taker (CPU AI Only),Speed Dribbler (CPU AI Only)",78+3,78+3,78+3,80+3,80+3,80+3,80+3,80+3,81+3,81+3,81+3,80+3,81+3,81+3,81+3,80+3,79+3,79+3,79+3,79+3,79+3,79+3,77+3,77+3,77+3,79+3,132.0,0.019933291430788813,0.013590880520992372
75,1344,1320.0,0.0,0.0,15.0,15.0,16056.0,218.0,5214.0,William Silva de Carvalho,William Carvalho,14.0,True,11.0,Left Defensive Midfield,95.0,207566.0,William Carvalho,William Silva de Carvalho,1992-04-07,26.0,187.96,83.0,"CDM,CM",Portugal,83.0,86.0,27000000.0,35000.0,Right,3.0,4.0,3.0,Medium/ Medium,Normal,58700000.0,Real Betis,80.0,CDM,14.0,2018-07-13,2023,Portugal,82.0,CDM,14.0,68.0,52.0,73.0,81.0,50.0,78.0,79.0,50.0,84.0,80.0,62.0,67.0,51.0,75.0,51.0,70.0,69.0,85.0,92.0,59.0,78.0,81.0,64.0,81.0,60.0,89.0,82.0,83.0,67.0,6.0,6.0,5.0,14.0,14.0,#Strength,"Long Passer (CPU AI Only),Long Shot Taker (CPU AI Only),Playmaker (CPU AI Only)",68+3,68+3,68+3,70+3,71+3,71+3,71+3,70+3,73+3,73+3,73+3,73+3,78+3,78+3,78+3,73+3,76+3,80+3,80+3,80+3,76+3,75+3,79+3,79+3,79+3,75+3,81.0,0.012161577618826414,0.013512864020918237
76,1331,1685.0,0.0,0.0,25.0,25.0,16073.0,212.0,6765.0,Rodrigo Hernández Cascante,Rodri,14.0,True,13.0,Right Center Midfield,96.0,231866.0,Rodri,Rodrigo Hernández Cascante,1996-06-22,22.0,190.5,82.1,"CM,CDM",Spain,82.0,87.0,29000000.0,59000.0,Right,1.0,3.0,4.0,Medium/ Medium,Lean,61600000.0,Atlético Madrid,84.0,RCM,14.0,2018-07-01,2023,Spain,85.0,SUB,16.0,63.0,64.0,75.0,84.0,59.0,77.0,65.0,54.0,80.0,82.0,70.0,66.0,69.0,80.0,72.0,70.0,69.0,82.0,75.0,76.0,63.0,81.0,75.0,83.0,46.0,83.0,71.0,79.0,74.0,10.0,10.0,7.0,14.0,8.0,,,73+2,73+2,73+2,74+2,76+2,76+2,76+2,74+2,78+2,78+2,78+2,75+2,80+2,80+2,80+2,75+2,76+2,78+2,78+2,78+2,76+2,75+2,75+2,75+2,75+2,75+2,236.0,0.030629822838841858,0.011680864641931217
77,828,31617.0,0.0,0.0,28.0,28.0,3788741.0,909.0,30311.0,İrfan Can Kahveci,,21.0,False,0.0,Substitute,29.0,225403.0,I. Kahveci,İrfan Can Kahveci,1995-07-15,23.0,175.26,67.1,"CAM,CM,LM",Turkey,75.0,80.0,9000000.0,21000.0,Left,1.0,4.0,4.0,High/ Medium,Normal,17800000.0,Medipol Başakşehir FK,76.0,RDM,17.0,2017-01-04,2021,Turkey,76.0,SUB,23.0,65.0,65.0,55.0,77.0,60.0,80.0,77.0,75.0,73.0,77.0,76.0,78.0,75.0,71.0,79.0,70.0,58.0,79.0,62.0,70.0,65.0,63.0,67.0,75.0,54.0,71.0,49.0,49.0,43.0,13.0,14.0,15.0,15.0,10.0,,"Flair,Long Shot Taker (CPU AI Only),Playmaker (CPU AI Only),Technical Dribbler (CPU AI Only)",69+2,69+2,69+2,73+2,73+2,73+2,73+2,73+2,74+2,74+2,74+2,74+2,72+2,72+2,72+2,74+2,65+2,65+2,65+2,65+2,65+2,62+2,57+2,57+2,57+2,62+2,109.0,0.014083096550166374,0.01162824485793554
